Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,clean_genre_list,date_read,date_added,Title_shorten,book_title,timelines,add_to_tbr_dt,start_reading_dt,finish_reading_dt,genre_list,is_nonfiction,is_fiction,genre_list_trf,year_read,month_read,year_added,month_added
40526430,"A Question of Holmes (Charlotte Holmes, #4)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""""","=""""",4,3.99,Katherine Tegen Books,Kindle Edition,304.0,2019.0,2019.0,2021/11/23,2021/11/23,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Retellings', 'Romance', 'Thriller']",2021-11-23,2021-11-23,A Question of Holmes,A Question of Holmes,"['Started Reading', 'November 23, 2021 – Shelved', 'November 23, 2021 –  Finished Reading']",,,2021-11-23,"['Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Retellings', 'Romance', 'Thriller']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Audiobook', 'Retellings', 'Romance', 'Thriller']",2021.0,11.0,2021,11
35444098,The Case for Jamie (Charlotte Holmes #3),Brittany Cavallaro,"Cavallaro, Brittany",,"=""""","=""""",4,4.0,Katherine Tegen Books,Kindle Edition,336.0,2018.0,2018.0,2021/11/19,2021/11/16,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Retellings', 'Thriller', 'Romance']",2021-11-19,2021-11-16,The Case for Jamie,The Case for Jamie,"['November 16, 2021 –  Started Reading', 'November 16, 2021 – Shelved', 'November 19, 2021 –  Finished Reading']",,2021-11-16,2021-11-19,"['Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Retellings', 'Thriller', 'Romance']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Audiobook', 'Retellings', 'Thriller', 'Romance']",2021.0,11.0,2021,11
30805963,"The Last of August (Charlotte Holmes, #2)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""""","=""""",3,3.6,Katherine Tegen Books,Kindle Edition,326.0,2017.0,2017.0,2021/11/15,2021/11/14,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Retellings', 'Thriller', 'Audiobook', 'Romance']",2021-11-15,2021-11-14,The Last of August,The Last of August,"['November 14, 2021 –  Started Reading', 'November 14, 2021 – Shelved', 'November 15, 2021 –  Finished Reading']",,2021-11-14,2021-11-15,"['Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Retellings', 'Thriller', 'Audiobook', 'Romance']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Retellings', 'Thriller', 'Audiobook', 'Romance']",2021.0,11.0,2021,11
38908121,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""""","=""""",4,3.77,Katherine Tegen Books,Kindle Edition,341.0,2016.0,2016.0,2021/11/14,2021/11/12,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Retellings', 'Fiction', 'Thriller', 'Audiobook', 'Romance']",2021-11-14,2021-11-12,A Study in Charlotte,A Study in Charlotte,"['November 12, 2021 –  Started Reading', 'November 12, 2021 – Shelved', 'November 14, 2021 –  Finished Reading']",,2021-11-12,2021-11-14,"['Mystery', 'Young Adult', 'Contemporary', 'Retellings', 'Fiction', 'Thriller', 'Audiobook', 'Romance']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Retellings', 'Thriller', 'Audiobook', 'Romance']",2021.0,11.0,2021,11
53642699,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,Brianna Wiest,"Wiest, Brianna",,"=""""","=""""",0,4.25,Thought Catalog Books,Kindle Edition,,2020.0,2020.0,,2021/11/08,to-read,to-read (#132),to-read,0,0,"['Self Help', 'Nonfiction', 'Psychology', 'Health', 'Poetry', 'Spirituality', 'Education', 'Productivity']",,2021-11-08,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,"['November  8, 2021 – Shelved', 'November  8, 2021 – Shelved as: to-read']",2021-11-08,,,"['Self Help', 'Nonfiction', 'Psychology', 'Health', 'Poetry', 'Spirituality', 'Education', 'Productivity']",1,0,"['Self Help', 'Psychology', 'Health', 'Poetry', 'Spirituality', 'Education', 'Productivity']",,,2021,11
55885422,Marion Lane and the Midnight Murder,T.A. Willberg,"Willberg, T.A.",,"=""""","=""""",4,3.4,Park Row,Kindle Edition,276.0,2020.0,2020.0,2021/11/08,2021/09/28,,,read,1,0,"['Mystery', 'Historical', 'Fiction', 'Fantasy', 'Thriller', 'Audiobook', 'Science Fiction']",2021-11-08,2021-09-28,Marion Lane and the Midnight Murder,Marion Lane and the Midnight Murder,"['September 28, 2021 – Shelved', 'September 28, 2021 – Shelved as: to-read', 'Started Reading', 'November  8, 2021 –  Finished Reading']",2021-09-28,,2021-11-08,"['Mystery', 'Historical', 'Fiction', 'Fantasy', 'Thriller', 'Audiobook', 'Science Fiction']",0,1,"['Mystery', 'Historical', 'Fantasy', 'Thriller', 'Audiobook', 'Science Fiction']",2021.0,11.0,2021,9
50977686,Alone Among Spies,Rhiannon Beaubien,"Beaubien, Rhiannon",,"=""199929890X""","=""9781999298906""",0,4.27,Tellwell Talent,Paperback,452.0,2020.0,,,2021/10/30,to-read,to-read (#131),to-read,0,0,['Fiction'],,2021-10-30,Alone Among Spies,Alone Among Spies,"['October 30, 2021 – Shelved as: to-read', 'October 30, 2021 – Shelved']",2021-10-30,,,['Fiction'],0,1,[],,,2021,10
57016829,The Great Mental Models Volume 3: Systems and Mathematics,Rhiannon Beaubien,"Beaubien, Rhiannon",Rosie Leizrowice,"=""1999449061""","=""9781999449063""",0,4.29,Latticework Publishing Inc.,Hardcover,373.0,2021.0,,,2021/10/30,to-read,to-read (#130),to-read,0,0,"['Psychology', 'Nonfiction', 'Self Help', 'Science', 'Business', 'Philosophy']",,2021-10-30,The Great Mental Models Volume 3: Systems and Mathematics,The Great Mental Models Volume 3: Systems and Mathematics,"['October 30, 2021 – Shelved as: to-read', 'October 30, 2021 – Shelved']",2021-10-30,,,"['Psychology', 'Nonfiction', 'Self Help', 'Science', 'Business', 'Philosophy']",1,0,"['Psychology', 'Self Help', 'Science', 'Business', 'Philosophy']",,,2021,10
44245196,The Great Mental Models: General Thinking Concepts,Shane Parrish,"Parrish, Shane",Rhiannon Beaubien,"=""""","=""""",4,4.09,Latticework Publishing Inc.,Kindle Edition,216.0,2019.0,2018.0,,2020/07/31,,,read,2,0,"['Psychology', 'Nonfiction', 'Business', 'Self Help', 'Philosophy', 'Science', 'Productivity', 'Leadership', 'Audiobook']",,2020-07-31,The Great Mental Models: General Thinking Concepts,The Great Mental Models: General Thinking Concepts,"['Finished Reading', 'July 31, 2020 – Shelved', 'July 31, 2020 – Shelved as: to-read', 'October 30, 2021 –  Started Reading', 'October 30, 2021 –  Finished Reading']",2020-07-31,2021-10-30,2021-10-30,"['Psychology', 'Nonfiction', 'Business', 'Self Help', 'Philosophy', 'Science', 'Productivity', 'Leadership', 'Audiobook']",1,0,"['Psychology', 'Business', 'Self Help', 'Philosophy', 'Science', 'Productivity', 'Leadership', 'Audiobook']",,,2020,7
59358804,The Name of the Star (Shades of London #1),Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",4,3.88,Putnam Juvenile,Kindle Edition,387.0,2011.0,2011.0,2021/10/27,2021/10/27,,,read,1,0,"['Young Adult', 'Mystery', 'Fantasy', 'Paranormal', 'Fiction', 'Horror', 'Historical']",2021-10-27,2021-10-27,The Name of the Star,The Name of the Star,"['Started Reading', 'October 27, 2021 – Shelved', 'October 27, 2021 –  Finished Reading']",,,2021-10-27,"['Young Adult', 'Mystery', 'Fantasy', 'Paranormal', 'Fiction', 'Horror', 'Historical']",0,1,"['Young Adult', 'Mystery', 'Fantasy', 'Paranormal', 'Horror', 'Historical']",2021.0,10.0,2021,10
45449555,"The Hand on the Wall (Truly Devious, #3)",Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",4,4.19,Katherine Tegen Books,Kindle Edition,375.0,2020.0,2020.0,2021/10/23,2021/10/23,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'Fiction', 'Historical', 'School Stories']",2021-10-23,2021-10-23,The Hand on the Wall,The Hand on the Wall,"['Started Reading', 'October 23, 2021 – Shelved', 'October 23, 2021 –  Finished Reading']",,,2021-10-23,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'Fiction', 'Historical', 'School Stories']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'Historical', 'School Stories']",2021.0,10.0,2021,10
39991163,"The Vanishing Stair (Truly Devious, #2)",Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",4,4.21,Katherine Tegen Books,Kindle Edition,376.0,2019.0,2019.0,2021/10/22,2021/10/22,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'Fiction', 'School Stories', 'Historical']",2021-10-22,2021-10-22,The Vanishing Stair,The Vanishing Stair,"['Started Reading', 'October 22, 2021 – Shelved', 'October 22, 2021 –  Finished Reading']",,,2021-10-22,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'Fiction', 'School Stories', 'Historical']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'School Stories', 'Historical']",2021.0,10.0,2021,10
38898759,"Truly Devious (Truly Devious, #1)",Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",4,4.01,Katherine Tegen Books,Kindle Edition,432.0,2018.0,2018.0,2021/10/20,2021/10/20,,,read,1,0,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Fiction', 'Audiobook', 'School Stories', 'Historical']",2021-10-20,2021-10-20,Truly Devious,Truly Devious,"['Started Reading', 'October 20, 2021 – Shelved', 'October 20, 2021 –  Finished Reading']",,,2021-10-20,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Fiction', 'Audiobook', 'School Stories', 'Historical']",0,1,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Audiobook', 'School Stories', 'Historical']",2021.0,10.0,2021,10
6688629,The Visual Miscellaneum: A Colorful Guide to the World's Most Consequential Trivia,David McCandless,"McCandless, David",,"=""0061748366""","=""9780061748363""",0,4.13,Harper Design,Hardcover,256.0,2009.0,2001.0,,2021/10/20,to-read,to-read (#129),to-read,0,0,"['Nonfiction', 'Design', 'Reference', 'Science', 'Art', 'Business', 'Cultural', 'History']",,2021-10-20,The Visual Miscellaneum: A Colorful Guide to the World's Most Consequential Trivia,The Visual Miscellaneum: A Colorful Guide to the World's Most Consequential Trivia,"['October 20, 2021 – Shelved', 'October 20, 2021 – Shelved as: to-read']",2021-10-20,,,"['Nonfiction', 'Design', 'Reference', 'Science', 'Art', 'Business', 'Cultural', 'History']",1,0,"['Design', 'Reference', 'Science', 'Art', 'Business', 'Cultural', 'History']",,,2021,10
54468663,"The Box in the Woods (Truly Devious, #4)",Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",4,4.16,,Kindle Edition,400.0,2021.0,2021.0,2021/10/17,2021/10/11,,,read,1,0,"['Mystery', 'Young Adult', 'Thriller', 'Audiobook', 'Contemporary', 'Fiction']",2021-10-17,2021-10-11,The Box in the Woods,The Box in the Woods,"['October 11, 2021 –  Started Reading', 'October 11, 2021 – Shelved', 'October 17, 2021 –  Finished Reading']",,2021-10-11,2021-10-17,"['Mystery', 'Young Adult', 'Thriller', 'Audiobook', 'Contemporary', 'Fiction']",0,1,"['Mystery', 'Young Adult', 'Thriller', 'Audiobook', 'Contemporary']",2021.0,10.0,2021,10
56732449,The Love Hypothesis,Ali Hazelwood,"Hazelwood, Ali",,"=""0593336828""","=""9780593336823""",4,4.36,Berkley Books,Paperback,352.0,2021.0,2021.0,2021/10/09,2021/09/28,,,read,1,0,"['Romance', 'Contemporary', 'Fiction', 'Adult', 'New Adult', 'Womens Fiction', 'Audiobook', 'Adult Fiction', 'Academic']",2021-10-09,2021-09-28,The Love Hypothesis,The Love Hypothesis,"['September 28, 2021 – Shelved', 'September 28, 2021 – Shelved as: to-read', 'Started Reading', 'October  9, 2021 –  Finished Reading']",2021-09-28,,2021-10-09,"['Romance', 'Contemporary', 'Fiction', 'Adult', 'New Adult', 'Womens Fiction', 'Audiobook', 'Adult Fiction', 'Academic']",0,1,"['Romance', 'Contemporary', 'Adult', 'New Adult', 'Womens Fiction', 'Audiobook', 'Adult Fiction', 'Academic']",2021.0,10.0,2021,9
55304740,Mastermind (Theo Cray and Jessica Blackwood #1),Andrew Mayne,"Mayne, Andrew",,"=""""","=""""",4,4.29,Thomas & Mercer,Kindle Edition,332.0,2021.0,2021.0,2021/10/05,2021/09/30,,,read,1,0,"['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Science Fiction', 'Science Fiction Fantasy', 'Adult']",2021-10-05,2021-09-30,Mastermind,Mastermind,"['September 30, 2021 –  Started Reading', 'September 30, 2021 – Shelved', 'October  5, 2021 –  Finished Reading']",,2021-09-30,2021-10-05,"['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Science Fiction', 'Science Fiction Fantasy', 'Adult']",0,1,"['Thriller', 'Mystery', 'Suspense', 'Science Fiction', 'Science Fiction Fantasy', 'Adult']",2021.0,10.0,2021,9
41737836,The Ultimate Mathematical Challenge: Over 365 puzzles to test your wits and excite your mind,The UK Mathematics Trust,"Trust, The UK Mathematics",,"=""0008316406""","=""9780008316402""",0,4.0,HarperCollins,Paperback,288.0,2018.0,,,2021/09/30,to-read,to-read (#128),to-read,0,0,"['Science', 'Nonfiction']",,2021-09-30,The Ultimate Mathematical Challenge: Over 365 puzzles to test your wits and excite your mind,The Ultimate Mathematical Challenge: Over 365 puzzles to test your wits and excite your mind,"['September 30, 2021 – Shelved as: to-read', 'September 30, 2021 – Shelved']",2021-09-30,,,"['Science', 'Nonfiction']",1,0,['Science'],,,2021,9
30197201,A Quiet Kind of Thunder,Sara  Barnard,"Barnard, Sara",,"=""1509810986""","=""9781509810987""",0,3.98,Macmillan Children's Books,Paperback,307.0,2017.0,2017.0,,2021/09/14,to-read,to-read (#127),to-read,0,0,"['Contemporary', 'Young Adult', 'Romance', 'Health', 'Fiction', 'Disability', 'Mental Health', 'Realistic Fiction']",,2021-09-14,A Quiet Kind of Thunder,A Quiet Kind of Thunder,"['September 14, 2021 – Shelved as: to-read', 'September 14, 2021 – Shelved']",2021-09-14,,,"['Contemporary', 'Young Adult', 'Romance', 'Health', 'Fiction', 'Disability', 'Mental Health', 'Realistic Fiction']",0,1,"['Contemporary', 'Young Adult', 'Romance', 'Health', 'Disability', 'Mental Health', 'Realistic Fiction']",,,2021,9
5963147,"The Art of Asking: Ask Better Questions, Get Better Answers",Terry J. Fadem,"Fadem, Terry J.",,"=""0137144245""","=""9780137144242""",0,3.61,FT Press,Paperback,205.0,2008.0,2008.0,,2021/09/12,to-read,to-read (#126),to-read,0,0,"['Business', 'Nonfiction', 'Self Help', 'Buisness', 'Psychology', 'Leadership', 'Reference']",,2021-09-12,"The Art of Asking: Ask Better Questions, Get Better Answers","The Art of Asking: Ask Better Questions, Get Better Answers","['September 12, 2021 – Shelved', 'September 12, 2021 – Shelved as: to-read']",2021-09-12,,,"['Business', 'Nonfiction', 'Self Help', 'Buisness', 'Psychology', 'Leadership', 'Reference']",1,0,"['Business', 'Self Help', 'Buisness', 'Psychology', 'Leadership', 'Reference']",,,2021,9
57312022,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,"=""""","=""""",4,4.46,Tor Books,Kindle Edition,393.0,2020.0,2020.0,2021/09/11,2021/09/11,,,read,1,0,"['Fantasy', 'Fiction', 'LGBT', 'Romance', 'Audiobook', 'Young Adult', 'Adult', 'Contemporary']",2021-09-11,2021-09-11,The House in the Cerulean Sea,The House in the Cerulean Sea,"['Started Reading', 'September 11, 2021 – Shelved', 'September 11, 2021 –  Finished Reading']",,,2021-09-11,"['Fantasy', 'Fiction', 'LGBT', 'Romance', 'Audiobook', 'Young Adult', 'Adult', 'Contemporary']",0,1,"['Fantasy', 'LGBT', 'Romance', 'Audiobook', 'Young Adult', 'Adult', 'Contemporary']",2021.0,9.0,2021,9
51716442,Dear Emmie Blue,Lia Louis,"Louis, Lia",,"=""""","=""""",4,4.14,Atria/Emily Bestler Books,Kindle Edition,320.0,2020.0,2020.0,2021/08/30,2021/08/23,,,read,1,0,"['Romance', 'Fiction', 'Contemporary', 'Womens Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'European Literature']",2021-08-30,2021-08-23,Dear Emmie Blue,Dear Emmie Blue,"['August 23, 2021 –  Started Reading', 'August 23, 2021 – Shelved', 'August 23, 2021 – Shelved as: to-read', 'August 30, 2021 –  Finished Reading']",2021-08-23,2021-08-23,2021-08-30,"['Romance', 'Fiction', 'Contemporary', 'Womens Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'European Literature']",0,1,"['Romance', 'Contemporary', 'Womens Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'European Literature']",2021.0,8.0,2021,8
23013953,Gut: The Inside Story of Our Body’s Most Underrated Organ,Giulia Enders,"Enders, Giulia",Jill Enders,"=""1771641495""","=""9781771641494""",0,4.06,Greystone Books,Paperback,273.0,2015.0,2014.0,,2021/08/27,to-read,to-read (#125),to-read,0,0,"['Nonfiction', 'Science', 'Health', 'Medical', 'Audiobook', 'Food and Drink', 'European Literature']",,2021-08-27,Gut: The Inside Story of Our Body’s Most Underrated Organ,Gut: The Inside Story of Our Body’s Most Underrated Organ,"['August 27, 2021 – Shelved as: to-read', 'August 27, 2021 – Shelved']",2021-08-27,,,"['Nonfiction', 'Science', 'Health', 'Medical', 'Audiobook', 'Food and Drink', 'European Literature']",1,0,"['Science', 'Health', 'Medical', 'Audiobook', 'Food and Drink', 'European Literature']",,,2021,8
39074550,Humble Pi: A Comedy of Maths Errors,Matt    Parker,"Parker, Matt",,"=""0241360196""","=""9780241360194""",0,4.12,Allen Lane,Paperback,314.0,2019.0,2019.0,,2021/08/27,to-read,to-read (#124),to-read,0,0,"['Nonfiction', 'Science', 'Humor', 'History', 'Audiobook']",,2021-08-27,Humble Pi: A Comedy of Maths Errors,Humble Pi: A Comedy of Maths Errors,"['August 27, 2021 – Shelved as: to-read', 'August 27, 2021 – Shelved']",2021-08-27,,,"['Nonfiction', 'Science', 'Humor', 'History', 'Audiobook']",1,0,"['Science', 'Humor', 'History', 'Audiobook']",,,2021,8
27209485,"Emotional Agility: Get Unstuck, Embrace Change, and Thrive in Work and Life",Susan  David,"David, Susan",,"=""1592409490""","=""9781592409495""",0,3.98,Avery Publishing Group,Hardcover,288.0,2016.0,2016.0,,2021/08/27,to-read,to-read (#123),to-read,0,0,"['Psychology', 'Nonfiction', 'Self Help', 'Audiobook', 'Business', 'Leadership', 'Health', 'Parenting']",,2021-08-27,"Emotional Agility: Get Unstuck, Embrace Change, and Thrive in Work and Life","Emotional Agility: Get Unstuck, Embrace Change, and Thrive in Work and Life","['August 27, 2021 – Shelved', 'August 27, 2021 – Shelved as: to-read']",2021-08-27,,,"['Psychology', 'Nonfiction', 'Self Help', 'Audiobook', 'Business', 'Leadership', 'Health', 'Parenting']",1,0,"['Psychology', 'Self Help', 'Audiobook', 'Business', 'Leadership', 'Health', 'Parenting']",,,2021,8
55789067,The Authenticity Project,Clare Pooley,"Pooley, Clare",,"=""1984878638""","=""9781984878632""",0,3.95,Penguin Books,Paperback,384.0,2020.0,2020.0,,2021/08/23,to-read,to-read (#122),to-read,0,0,"['Fiction', 'Contemporary', 'Romance', 'Audiobook', 'Adult Fiction', 'Womens Fiction', 'Adult', 'Book Club', 'European Literature', 'Realistic Fiction']",,2021-08-23,The Authenticity Project,The Authenticity Project,"['August 23, 2021 – Shelved', 'August 23, 2021 – Shelved as: to-read']",2021-08-23,,,"['Fiction', 'Contemporary', 'Romance', 'Audiobook', 'Adult Fiction', 'Womens Fiction', 'Adult', 'Book Club', 'European Literature', 'Realistic Fiction']",0,1,"['Contemporary', 'Romance', 'Audiobook', 'Adult Fiction', 'Womens Fiction', 'Adult', 'Book Club', 'European Literature', 'Realistic Fiction']",,,2021,8
18158562,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""""","=""""",4,3.88,Doubleday,Kindle Edition,546.0,2013.0,2013.0,2021/08/22,2021/08/22,,,read,1,0,"['Fiction', 'Romance', 'Contemporary', 'Womens Fiction', 'Audiobook', 'Adult', 'Humor', 'Adult Fiction', 'Cultural', 'Realistic Fiction']",2021-08-22,2021-08-22,Crazy Rich Asians,Crazy Rich Asians,"['Started Reading', 'August 22, 2021 – Shelved', 'August 22, 2021 –  Finished Reading']",,,2021-08-22,"['Fiction', 'Romance', 'Contemporary', 'Womens Fiction', 'Audiobook', 'Adult', 'Humor', 'Adult Fiction', 'Cultural', 'Realistic Fiction']",0,1,"['Romance', 'Contemporary', 'Womens Fiction', 'Audiobook', 'Adult', 'Humor', 'Adult Fiction', 'Cultural', 'Realistic Fiction']",2021.0,8.0,2021,8
